Unnamed: 0	_id	pos_processed_news	news_table_id	id	arquivo_hash	news_link	news_site_date	news_site_title	news_site_authors	news_site_text	search_newspaper	title_len	arquivo_date	feminicidio	violencia_domestica	violencia_sexual	assedio_sexual	mulheres_assassinadas	search_keywords	title_countains_keyword	feminicidio_case	country	region	lat	lon
13079	6066f3367542fb0dd7f9ee33	6066efdd602993808cbd45cd	60649983c6f11f34e1f3e395	IAH-20141109030407-00147-p14.arquivo.pt	9e706308277b50664e5cd1cdba5556c1	https://arquivo.pt/noFrame/replay/20141109044116/http://www.sol.pt/CRUD/anoticia/117715		Mulheres assassinadas recordadas numa concentração e vigília	[]	"Sociedade  Quatro associações de mulheres promovem hoje uma concentração em Lisboa e uma vigília em Coimbra para evocar a memória das mulheres assassinadas em Portugal, que este ano são já trinta e duas.  Esta acção ""é um grito de alerta"" que pretende unir as pessoas no combate ao femicídio  A concentração em Lisboa, marcada para as 15h00 frente à Maternidade Alfredo da Costa, foi convocada pela UMAR - União de Mulheres Alternativa e Resposta, Associação de Mulheres contra a Violência e pela Associação Portuguesa de Mulheres Juristas.  Em Coimbra, a vigília é promovida pelo Movimento Cívico Nós, Mulheres e está convocada para as 20h00 nas Escadas Monumentais  ""O objectivo das duas iniciativas é o mesmo, lembrar as mulheres que foram assassinadas, dar alguma visibilidade e fazer um apelo à comunidade para que se junte a nós na lembrança destas mulheres que morreram de forma tão fatídica"", disse à agência Lusa Elizabete Brasil, da UMAR.  Esta acção, juntamente com outras que se vão realizar, ""é um grito de alerta"" que pretende unir as pessoas no combate ao femicídio (uma forma de violência letal, que tem como contexto particular o alvo ser uma mulher e o agressor, o seu parceiro amoroso), disse.  Elizabete Brasil disse que, dos dados que a UMAR dispõe, não se pode dizer que há mais mortes de mulheres em Portugal. ""No âmbito do homicídio, o que vemos é que o homicídio baixa, mas o homicídio contra as mulheres, no âmbito das relações de intimidade, não"".  ""É algo que é constante e permanente na nossa sociedade. O que me parece é que nós hoje estamos mais sensíveis para isto e mais intolerantes face a esta questão"", sustentou.  A iniciativa de hoje pretende ""dar voz"" ao movimento de pessoas que entende que esta matéria ""tem de estar centrada na agenda política e na agenda pública e convocar todos e todos para o seu repúdio"", defendeu.  Sobre o local da iniciativa em Lisboa, Elizabete Brasil explicou que no jardim, em frente da Maternidade Alfredo da Costa, já existe uma placa evocativa às mulheres que foram assassinadas na cidade de Lisboa, colocada há dois anos pela Câmara Municipal de Lisboa.  ""Entendemos que aquele seria o local para lembrar todas as outras mulheres que também foram assassinadas no contexto das relações de intimidade e familiares próximas"", sublinhou.  Lusa/SOL"	sol2	7	2014-11-09 04:41:16	True	True	False	False	True	True	True	1	Portugal	West	39.138767292857146	-8.945905958367575
617	6066f3367542fb0dd7f9988e	6066efdd602993808cbcf028	6064b0c0c6f11f34e1f3ef44	WEB-20191229211948565-p84.arquivo.pt	41d56c615a2faffe1472bd934b7ad896	https://arquivo.pt/noFrame/replay/20191229212011/https://www.dn.pt/mundo/amp/na-galiza-um-homem-assassina-a-ex-mulher-a-ex-sogra-e-a-ex-cunhada-11305468.html		Na Galiza, um homem assassina a ex-mulher, a ex-sogra e a ex-cunhada	[]	O casal tinha-se separado há meses. Depois de cometer o homicídio, o homem entregou-se à polícia.  Criminoso foi detido pela Guardia Civil © Direitos reservados  O crime que está a chocar a Espanha aconteceu na localidade de Valga, na província de Pontevedra, na Galiza, às 8.00 da manhã desta segunda-feira: José Luis Abet Lafuente, de 45 anos, terá assassinado a ex-mulher e ainda a mãe e a irmã dela, e à frente dos filhos do casal, de quatro e sete anos.  O homem, que foi detido pela Guardia Civil, não tem quaisquer antecedentes de violência doméstica, embora, segundo o jornal ABC, tenha antecedentes de pequenos crimes como pequenos roubos de gasóleo e sucata.  A mulher, Sandra, de 39 anos, preparava-se para levar as crianças à escola antes de ir para a fábrica de alumínios onde trabalhava. Os miúdos, filhos de ambos, estavam no carro quando o homem apareceu. Ele matou a mulher com uma arma de fogo e depois matou também a sua ex-cunhada, Alba, de 27 anos, e a ex-sogra, María Elena, de 57, que estavam à porta de casa.  Sandra era a sua segunda mulher. A separação tinha acontecido há alguns meses, segundo o jornal El Mundo, mas o divórcio ainda não estava oficializadao. Depois da seperação, José Luis, que neste momento trabalhava na construção, mudou-se para uma outra localidade próxima, Ames. Não são para já conhecidos os motivos que levaram a este crime.  Depois de cometer os assassinos, o homem foi para sua casa, de onde telefonou à polícia e onde foi detido pelas 9.35.	diario_noticias	15	2019-12-29 21:20:11	False	True	False	False	True	True	True	1	Spain	Alto Tâmega	41.793126425	-7.258924325000001
11172	6066f3367542fb0dd7f9e0fb	6066efdd602993808cbd3895	6064e023c6f11f34e1f41b8b	IAH-20160409223808-00268-p84.arquivo.pt	2da52e2201974e5edd0602b7bb46b501	https://arquivo.pt/noFrame/replay/20160410023302/http://www.sol.pt/noticia/116848/Narcotraficantes-matam-mulher-e-mostram-cadaver-no-Twitter-da-vitima		Narcotraficantes matam mulher e mostram cadáver no Twitter da vítima	['Jornal Sol']	Internacional  Uma cidadã mexicana que utilizava o Twitter para denunciar os crimes dos cartéis de droga foi assassinada e as fotografias do seu corpo foram colocadas na própria conta naquela rede social.  Maria del Rosario Fuentes Rubio, uma médica do estado mexicano de Tamaulipas, foi raptada e sumariamente executada pelos narcos, não sem antes ser obrigada a anunciar a sua morte iminente no Twitter.  Na mensagem seguinte, apareceram as imagens do cadáver. A conta, Miut3, foi entretanto suspensa.  Trata-se de mais uma manobra de intimidação dos cartéis mexicanos, que nos últimos anos foram responsáveis por uma verdadeira guerra civil que vitimou milhares de pessoas no país.	sol2	10	2016-04-10 02:33:02	False	False	False	False	True	True	True	1	Mexico	Tamaulipas	23.9891553	-98.7026825
3585	6066f3367542fb0dd7f9acfb	6066efdd602993808cbd0495	606484ccc6f11f34e1f3cf5d	IAH-20190514192433773-p84.arquivo.pt	488e6e10ace97896dc62b59938dad264	https://arquivo.pt/noFrame/replay/20190514192512/https://expresso.pt/internacional/2019-05-13-No-pior-pais-do-mundo-para-se-ser-mulher-foi-assassinada-mais-uma-durante-o-fim-de-semana	2019-05-13 00:00:00	No “pior país do mundo para se ser mulher” foi assassinada mais uma durante o fim de semana	[]	Mina Mangal, uma conhecida jornalista alemã que trabalhava atualmente como conselheira política, já tinha avisado a respeito das ameaças que lhe tinham sido dirigidas e no sábado acabou mesmo por acontecer o pior. Foi assassinada em Cabul, capital do Afeganistão, à luz do dia, mas ainda não há responsáveis ou cúmplices.  Em comunicado, o ministro afegão do Interior, Nasrat Raimi, explicou que Mina Mangal foi assassinada às 7h20 (cerca de três horas menos em Lisboa). De acordo com várias testemunhas, dois homens de mota terão intercetado a jornalista enquanto esta esperava por um carro. Um dos atacantes disparou quatro tiros para o ar para dispersar as pessoas no local e de seguida atingiu Mina Mangal com dois tiros no peito. Alguns dos familiares da jornalista confirmaram à Radio Free Europe/Radio Liberty que esta de facto se encontrava à espera de um carro que a levaria para o Wolesi Jirga, a câmara baixa do Parlamento afegão, onde trabalhava como conselheira cultural.  A principal preocupação agora, conforme expressada pelo Supremo Tribunal do Afeganistão e grupos da sociedade civil, incluindo a comissão nacional que trata de casos de violência cometidos contra mulheres, é descobrir o que aconteceu exatamente.  Recentemente, a jornalista e conselheira cultural contou, numa publicação feita no Facebook, que tinha recebido várias ameaças e que temia pela sua vida, assim relatou uma proeminente ativista afegã dos direitos humanos, Wazhma Frogh. Embora não se saiba em que consistiram estas ameaças, um porta-voz da polícia revelou à Reuters que há suspeitas de uma disputa familiar.  Afeganistão é o “pior país do mundo para se ser mulher”  O seu homicídio levantou várias questões nas redes sociais, onde muitos utilizadores chamaram a atenção para o aumento da violência contra mulheres no país. Houve quem tivesse salientado que alguns dos maiores crimes contra mulheres no Afeganistão ocorreram durante o dia e na chamada “zona verde” da capital, onde se localizam várias embaixadas e o palácio presidencial, e que é altamente protegida.  Segundo vários grupos de direitos humanos, os casos de violência de género têm aumentado significativamente, sobretudo em áreas dominadas pelos talibãs. Um estudo realizado recentemente pela Thomson Reuters Foundation e divulgado pela Amnistia Internacional, concluiu, aliás, e com base em entrevistas com mais de 200 especialistas em direitos das mulheres, que o Afeganistão é o pior país do mundo para se ser mulher, seguido da República Democrática do Congo, Paquistão, Somália e Índia (foram tidos como critérios os casos de violação e outras formas de violência, falta de serviços de saúde, pobreza e tráfico humano).  Apesar dos esforços do Governo afegão e seus doadores internacionais para promover uma educação mais abrangente, cerca de dois terços das raparigas não frequenta a escola (números de Human Rights Watch); 97% das mulheres são iletradas e entre 70% a 80% são vítimas de casamentos forçados, muitas vezes antes de completarem sequer os 16 anos (Amnistia Internacional). Os EUA têm tentado ajudar, mas alguns dos seus programas de apoio têm sido considerados um fracasso, nomeadamente o programa intitulado “Promote”, que tinha como objetivo facilitar o acesso ao trabalho por parte das mulheres afegãs através de um fundo no valor de 280 milhões de dólares (cerca de 250 milhões de euros). “Não temos quaisquer dados que indiquem que as mulheres estejam, de facto a ser ajudadas”, referiu o diretor do Special Inspector General for Afghan Reconstruction (a autoridade norte-americana que supervisiona a reconstrução do Afeganistão), em setembro de 2018.  Não é certa a ligação entre as duas realidades mas na verdade são as mulheres quem mais se suicida no Afeganistão, 80% do total dos suicídios, segundo dados do Governo afegão, fazendo do país um dos poucos em que este número é maior entre a população feminina. Embora antigo, e por certo desatualizado, o estudo realizado pela organização não-governamental Global Rights em 2008 não deixa de ser revelador: quase 90% das mulheres afegãs já foram vítimas de violência doméstica.  Quanto ao número de homicídios envolvendo jornalistas, a situação também é especialmente problemática, tendo a organização não-governamental Repórteres sem Fronteiras listado o Afeganistão como um dos países menos seguros, em 2018. Nesse ano, morreram 16 jornalistas no país, nove dos quais no duplo atentado suicida ocorrido em Cabul a 30 de abril.	expresso	18	2019-05-14 19:25:12	False	True	True	False	True	True	True	1	Afghanistan	Bamyan	33.95750760000001	66.97330637499999
12632	6066f3367542fb0dd7f9ea3d	6066efdd602993808cbd41d7	60648f51c6f11f34e1f3d825	IAH-20150515010136-00136-p22.arquivo.pt	cb19ecd4b5d819daeb7ad938ec6a3e64	https://arquivo.pt/noFrame/replay/20150515035854/http://www.sol.pt/noticia/384894/Noiva-desaparecida-na-Australia-tera-sido-assassinada		Noiva desaparecida na Austrália terá sido assassinada	[]	Vida  O pior está praticamente confirmado: Stephanie Scott, a australiana de 26 anos que desapareceu no domingo, sete dias antes de casar, terá sido assassinada.  A polícia procura neste momento o corpo da jovem, depois de prender o suspeito do crime, um empregado de limpeza da escola de Leeton.  Foi o helicóptero de um canal de televisão, o 9 News, que encontrou o carro de Stephanie, abandonado numa estrada agrícola a cerca de 8,5 km de Leeton, pequena cidade do estado australiano de Nova Gales do Sul. Não se sabe exactamente o que orientou a polícia para Vincent Stanford, de 24 anos, mas no carro do alegado homicida foi encontrado sangue e um telemóvel com imagens de um corpo queimado, que se presume ser de Stephanie.  Segundo a imprensa, a empresa onde Standford trabalhava garantiu às autoridades que o jovem originário da Tasmânia passou todos os testes criminais antes de poder ter aquele emprego e estar junto de crianças. Não estava previsto que tivesse trabalho de limpeza na escola no domingo, nem era suposto ter as chaves do edifício. Stanford vivia na região de Leeton há 13 meses, com a mãe e o irmão, depois de ter passado alguns anos na Holanda, onde foi empregado de limpeza num consultório.  Stephanie Scott devia casar este sábado com o namorado de há cinco anos, Aaron Leeson-Woolley. Desapareceu no domingo de Páscoa, sabendo-se apenas esteve a preparar aulas na Escola Secundária de Leeton, onde era professora de Inglês e de Teatro. Terá sido abordada pelo alegado homicida nesse local, sendo o carro que conduzia abandonado depois.  Junto aos portões da escola de Leeton foram já colocadas centenas de mensagens, ramos de flores, fitas e balões. As mais de 400 crianças e jovens da escola também estiveram no local a recordar Stephanie, onde também a família da jovem noiva – a mãe Merrilyn, o pai Robert, a irmã Robyn e o irmão Stuart –, bem como o noivo Aaron, se deslocaram para prestar homenagem e agradecer o apoio da comunidade.	sol2	7	2015-05-15 03:58:54	False	False	False	False	True	True	True	1	Australia	New South Wales	-32.8957197	142.89287933333333
4909	6066f3367542fb0dd7f9b595	6066efdd602993808cbd0d2f	606594d8c6f11f34e1f497c3	IAH-20190101201518681-p84.arquivo.pt	2b7054cba7d056ebe575c3c7178a875c	https://arquivo.pt/noFrame/replay/20190101201603/https://www.dn.pt/mundo/interior/ex-policia-russo-condenado-na-siberia-pelo-homicidio-de-78-mulheres-10299618.html	2018-12-10 07:28:00	O 'Lobisomem' da Sibéria: maior assassino em série da Rússia matou 78 mulheres	['Global Media Group']	"Um ex-polícia russo, já condenado à prisão perpétua pela morte de 22 mulheres, foi sentenciado esta segunda-feira na Sibéria por mais 56 homicídios, o que o torna no maior assassino em série da história recente da Rússia.  O tribunal de Irkutsk, na Sibéria, considerou Mikhail Popkov responsável pela morte de mais 56 mulheres, entre 1992 e 2007, informou o Ministério Público num comunicado divulgado por agências de notícias. As vítimas tinham entre 18 e 50 anos.  Com 78 assassínios, Mikhail Popkov ultrapassou o ""recorde"" dos dois assassinos em série mais famosos da Rússia, Andrei Tchikatilo, executado em 1994 pelas mortes de 53 adolescentes e crianças, e Alexander Pichushkin, condenado em 2007 a prisão perpétua pelos assassínios de 48 pessoas.  Fechar Subscreva as newsletters Diário de Notícias e receba as informações em primeira mão. Subscrever  Mikhail Popkov - conhecido como o ""lobisomem"" ou ""o maníaco de Angarsk"" - tinha ""uma necessidade patológica de matar pessoas"", lê-se no texto. Foi condenado a uma segunda sentença de prisão perpétua. Segundo o procurador que o acusou, Alexander Shkinyov, o próprio Popkov afirmou que ""'condenava as mulheres à morte' assim que elas aceitavam tomar uma bebida com ele"" e ""acabou por perdoar a três mulheres que não aceitaram beber com ele, conduzindo-as a casa"".  Popkov, que deixou a polícia em 1998 - abandonava as suas vítimas em florestas, em cemitérios ou na beira de estradas. ""Ele claramente adorava matar. Algumas vítimas tinham 145, ou até 170 cortes"", continua o procurador russo, que acrescenta que o ex-polícia estava convencido que ao raptar e matar estas mulheres estava a ""limpar as ruas da Sibéria da imoralidade"".  Duas mulheres sobreviveram aos ataques de Mikhail Popkov, apesar de ferimentos graves. O ex-polícia atraia mulheres que estavam alcoolizadas ou ainda aquelas que considerava que levavam uma ""vida imoral"", matando-as com a ajuda de um machado e um martelo.  Os investigadores identificaram o assassino em 2012, depois de realizarem análises de ADN a habitantes da região que possuíam um carro que combinava com os traços dos pneus deixados nos locais dos crimes."	diario_noticias	13	2019-01-01 20:16:03	False	False	False	False	True	True	True	1	Russia	Krasnoyarsk Krai	60.793567225000004	99.6895630375
3096	6066f3367542fb0dd7f9a987	6066efdd602993808cbd0121	6065fa5fc6f11f34e1f4d131	WEB-20190618155024145-p82.arquivo.pt	d0198166494e178e46e443de5cc52a9f	https://arquivo.pt/noFrame/replay/20190618155033/https://www.jn.pt/nacional/videos/interior/o-homem-que-matou-a-mae-a-facada-e-outros-temas-em-60-segundos--11021122.html	2019-06-18 12:06:00	O homem que matou a mãe à facada e outros temas em 60 segundos	['Global Media Group']	O homem que matou a mãe à facada e outros temas em 60 segundos	jornal_noticias	14	2019-06-18 15:50:33	False	False	False	False	True	True	True	1	unknown	unknown	999.0	999.0
2820	6066f3367542fb0dd7f9a76d	6066efdd602993808cbcff07	60659d0ec6f11f34e1f49e19	IAH-20190711192050238-p84.arquivo.pt	c73d86ebde1c7c6fcaa9b39ff1ee729c	https://arquivo.pt/noFrame/replay/20190711192213/https://www.jn.pt/mundo/interior/amp/o-massacre-tribal-que-matou-criancas-e-mulheres-gravidas--11095959.html		O massacre tribal que matou crianças e mulheres grávidas	[]	"Papua-Nova Guiné O massacre tribal que matou crianças e mulheres grávidas  Pelo menos 24 pessoas morrerem na Papua Nova Guiné em três dias, na sequência de lutas tribais, o que levou o primeiro-ministro a prometer encontrar e julgar os culpados.  Batalhas entre clãs rivais duram há séculos neste país do Pacífico, mas tornaram-se mais mortais com a utilização de armas automáticas.  Entre as 24 vítimas identificadas em três dias encontram-se duas mulheres grávidas, disse o administrador da província de Hela, William Bando, acrescentando temer que o número de mortos naquela província possa ser ainda maior.  ""Estamos a aguardar mais informações dos nossos líderes no local"", disse Bando, que solicitou ainda um reforço de 100 polícias para apoiar os cerca de 40 elementos que já se encontram na região.  O primeiro-ministro, James Marape, natural desta região, prometeu reforçar a segurança e prometeu encontrar e julgar os culpados.  ""Este é um dos dias mais tristes da minha vida"", disse.  Desconhece-se o motivo dos ataques, mas muitas lutas são alimentadas por velhas rivalidades provocadas por violação, roubo ou por conflitos nas fronteiras tribais.  Na província vizinha de Enga, um caso de violência semelhante levou à criação de uma guarnição militar improvisada."	jornal_noticias	9	2019-07-11 19:22:13	False	True	True	False	True	True	True	1	Papua New Guinea	Western Highlands	-5.6816069	144.2489081
15719	6066f3367542fb0dd7fa008f	6066efdd602993808cbd5829	6064d633c6f11f34e1f413c9	IAH-20111006214816-00052-p12.arquivo.pt	c33145d2391cced677fc4048d25bd7eb	https://arquivo.pt/noFrame/replay/20111007004232/http://www.jn.pt/paginainicial/pais/concelho.aspx?Distrito=Beja&Concelho=Serpa&Option=Interior&content_id=1981435		Octogenário mata mulher e de seguida suicida-se	['Teixeira Correia']	Pouco passava das 16.30 horas quando o filho de um casal de idosos chegou a casa, em Brinches, no concelho de Serpa,e encontrou o pai e mãe mortos.  As primeiras conclusões apontam para que o um homem, de 80 anos, tenha disparado dois tiros de caçadeira atingindo a mulher, de 76 anos, na cabeça e de seguida pôs termo à vida utilizando a mesma arma.  O homicídio, seguido de suicídio, ocorreu numa casa situada na Rua Nova do Outeiro, numa zona antiga de Brinches, e os vizinhos não se aperceberam de qualquer barulho estranho.  Em virtude do sangue que se espalhava pelo chão e paredes da habituação estar ressequido, tudo aponta para que o crime tenha ocorrido durante a manhã, uma vez que era hábito o filho do casal almoçar em casa o que não se verificou esta quarta-feira.  Os corpos dos dois idosos anda não foram removidos uma vez que os militares do Núcleo de Investigação Criminal do Destacamento de Beja aguardam a chegada dos inspectores da Directoria do Sul, delegação de Faro, da Polícia Judiciária, para a recolha de provas e investigação do caso.	jornal_noticias	8	2011-10-07 00:42:32	False	False	False	False	True	True	True	1	Faroe Islands	unknown	62.0448724	-7.0322972
13456	6066f3367542fb0dd7f9f12c	6066efdd602993808cbd48c6	60653d79c6f11f34e1f45a3b	IAH-20140813203143-00094-p14.arquivo.pt	85fdfa8e21b8c80582a590098213b522	https://arquivo.pt/noFrame/replay/20140814045832/http://www.dn.pt/especiais/interior.aspx?content_id=4021149&especial=Revistas%20de%20Imprensa&seccao=TV%20e%20MEDIA		Oficial da marinha mata mulher a tiro	[]	Tribunal Constitucional decide hoje sobre cortes salariais e contribuição de sustentabilidade nas pensões. Que decisão prevê?  Que ambas as normas sejam constitucionais  Que ambas sejam inconstitucionais  Que apenas os cortes salariais sejam inconstitucionais  Que apenas a taxa nas pensões seja inconstitucional    Cada Utilizador só pode dar uma resposta	diario_noticias	7	2014-08-14 04:58:32	False	False	False	False	True	True	True	1	unknown	unknown	999.0	999.0
15318	6066f3367542fb0dd7f9fe0f	6066efdd602993808cbd55a9	60657721c6f11f34e1f47e2d	IAH-20120306230135-00064-p12.arquivo.pt	08dd7554d7df348f3a9f1105ccb92628	https://arquivo.pt/noFrame/replay/20120306233522/http://www.dn.pt/inicio/portugal/interior.aspx?content_id=2309311&seccao=Madeira		Oito anos de prisão para homem que matou a mulher	[]	"Manuel de Abreu, de 60 anos, que se encontra detido preventivamente, estava acusado de homicídio qualificado, mas o coletivo de juízes desqualificou o crime.  ""Não deixa de ser homicídio, o crime mais grave que se pode cometer"", afirmou, na leitura do acórdão, a presidente do coletivo de juízes, Paula Pott, que, dirigindo-se ao arguido, destacou: ""A vida é o valor mais elevado"".  O tribunal deu como provada a generalidade dos factos constantes na acusação, segundo a qual o arguido, a 14 de maio do ano passado, quando estava a fritar ovos e após a aproximação da mulher, ""muniu-se de um tronco"" de madeira, com o qual desferiu à vítima duas pancadas.  A mulher, segundo o tribunal, ficou ""prostrada"", ""inconsciente"" e envolta numa ""poça de sangue"", tendo o acusado, que apresentava uma taxa de alcoolemia de 1,12, se deslocado depois a casa de um vizinho.  ""Fez tudo isto de forma livre e deliberada"", referiu a magistrada judicial, explicando que o casal vivia ""separado, de facto, há vários anos"", tinha uma relação ""conflituosa"" marcada por ""episódios de agressões mútuas""."	diario_noticias	10	2012-03-06 23:35:22	False	False	False	False	True	True	True	1	unknown	unknown	999.0	999.0
13101	6066f3367542fb0dd7f9ee59	6066efdd602993808cbd45f3	606490a5c6f11f34e1f3dae0	IAH-20141107004353-00122-p14.arquivo.pt	93dc85494a9c1ccbdf3f8f78a6c9568d	https://arquivo.pt/noFrame/replay/20141107011241/http://www.jn.pt/PaginaInicial/Seguranca/Interior.aspx?content_id=4220252		Órfãos de mulher assassinada na Suíça vêm para Portugal	['Alexandre Panda']	"Na terça-feira, as crianças já se encontraram, em Interlaken, com os avós maternos, que saíram das Caldas da Rainha, para ajudar os netos. ""Em princípio, os mais novos devem regressar a Portugal com os avós mal os corpos sejam libertados para o funeral.  Leia mais na edição e-paper ou na edição impressa."	jornal_noticias	9	2014-11-07 01:12:41	False	False	False	False	True	True	True	1	Portugal	Médio Tejo	39.422322083333334	-8.738420985955061
3216	6066f3367542fb0dd7f9aa75	6066efdd602993808cbd020f	6065f2a7c6f11f34e1f4ccc5	WEB-20190606161520229-p82.arquivo.pt	944999d1ff91b488efc756b505c80ede	https://arquivo.pt/noFrame/replay/20190606161602/https://www.cmjornal.pt/exclusivos/detalhe/pai-do-homem-que-matou-a-sogra-e-a-filha-paga-funeral-em-castanheira		Pai do homem que matou a sogra e filha paga funeral em Castanheira	[]	"Para aceder a todos os Exclusivos CM do dia 06.06.2019, ligue para: 760 10 80 82* Tome nota do código e coloque-o abaixo » Mais informação sobre este serviço Número válido apenas para Portugal. Custo da chamada €0.60 + IVA Saiba mais sobre outros métodos de pagamento  Para aceder a todos os Exclusivos CM do dia 18-03-2019 insira o seu número de telemóvel e clique em OK Será enviada uma notificação para o seu telemóvel. Aceite a transacção na sua aplicação MB WAY. ok » Mais informação sobre este serviço Número válido apenas para Portugal. Custo da chamada €0.60 + IVA Saiba mais sobre outros métodos de pagamento  Os pais de Pedro Henriques estiveram esta quarta-feira a tratar das cerimónias fúnebres do filho, que irá ser sepultado no cemitério de Castanheira de Pera assim que o corpo seja libertado pelo gabinete médico-legal de Tomar, após a autópsia.Os vizinhos que se cruzaram com os familiares garantem que estão ""completamente arrasados"". Desde cedo que Pedro Henriques, segundo a população, terá dado alguns problemas.... < br />"	correio_manha	13	2019-06-06 16:16:02	False	False	False	False	True	True	True	1	Portugal	Médio Tejo	39.6220505375	-8.438575593044746
3677	6066f3367542fb0dd7f9adac	6066efdd602993808cbd0546	60654b20c6f11f34e1f4643c	IAH-20190501040655356-p84.arquivo.pt	3df0756dbcf2d983dafa7e7513a44656	https://arquivo.pt/noFrame/replay/20190501040731/https://www.dn.pt/mundo/interior/a-procura-dos-doces-da-pascoa-mae-e-filho-encontraram-a-morte-10834026.html	2019-04-25 23:47:00	"Pai leva família à procura dos ""doces da Páscoa"". Mata a mulher e o filho mais velho"	['Global Media Group', 'Epa Cristobal Garcia']	"Polícia espanhola encontrou os dois corpos esta quarta-feira, após buscas que envolveram dois helicópteros e centenas de pessoas  O caso envolve uma família alemã e está a chocar Espanha. Os pais estavam em processo de separação e a mulher, Shylvia, de 39 anos, vivia na Saxónia-Anhalt, na Alemanha com os filhos, dois rapazes, de 6 e 10 anos. O homem, Thomas de 43, morava em Adeje, Tenerife. Aparentemente, os filhos não sabiam da separação e, para eles, os pais trabalhavam em países diferentes e encontravam-se nas férias. Chegaram a Tenerife na última segunda-feira.  Na terça-feira, o pai organizou um passeio para encontrarem doces da Páscoa numa caverna de Adeje.  Jonas Handricks, o filho mais novo, ouviu a mãe gritar e, quando viu sangue, desatou a correr. Cinco horas depois foi encontrado por caminhantes, desnorteado, sujo e arranhado. Estes levaram-no à esquadra local.  Fechar Subscreva as newsletters Diário de Notícias e receba as informações em primeira mão. Subscrever  Uma holandesa que vive na zona serviu de tradutora e o que a criança lhe contou foi que o pai organizara a excursão e alugara um carro para fazerem um piquenique e encontrarem doces. Chegaram a uma zona escarpada e com rochas, entre as ravinas do Burro e a do Inferno, o pai estacionou e disse que escondera uma lembrança de Páscoa numa caverna mais recolhida.  ""O menino agarrou a minha mão, estava ansioso"", contou Rosi ao El País, antes de acrescentar que a criança lhe contou ter escapado do local onde o pai terá matado a mãe e o irmão.  Chegados à caverna, terá começado a agredir a mulher, Shylvia. Nessa altura, Jonas fugiu e não terá visto a mãe e o irmão a serem mortos. Os corpos foram encontrados na quarta.-feira, a partir do relato da criança, numa zona isolada e de difícil acesso.  Dois helicópteros e centenas de pessoas nas buscas  As buscas envolveram dois helicópteros e centenas de pessoas que varreram a zona onde Jonas disse ter estado com a família. E, em conferência de imprensa esta quinta-feira, o presidente da câmara de Adeje, José Fraga, admitiu que podiam nunca ter encontrado os cadáveres se não fosse a descrição de Jonas. ""Tudo indica que foi um crime planeado"", afirmou.  Os primeiros indicadores recolhidos pela polícia apontam para premeditação nos homicídios. A mulher terá sido a primeira a ser morta e em frente ao filho, a segunda vítima mortal do homem, cozinheiro de profissão e sobre o qual não se conhecem denúncias criminais  Thomas seria detido em casa, onde foi encontrado a dormir, como se nada tivesse acontecido. E reagiu com brutalidade, recusando indicar onde estava a família.  As autoridades contactaram outros familiares das crianças, que se deslocaram à ilha das Canárias. O governo local decretou dois dias de luto nacional pelas vítimas, a quem prestaram uma última homenagem esta quinta-feira.  As autoridades espanholas estão a tratar este caso como sendo de violência doméstica. Cristina Valido, conselheira do Governo das Canárias, explicou que as autoridades tiveram ""a tentação de deixar o rapaz voltar o mais rapidamente possível à vida normal no seu país, mas ele testemunhou uma atrocidade e terão de ser as autoridades judiciais a decidir quando é que pode regressar"" à Alemanha."	diario_noticias	17	2019-05-01 04:07:31	False	True	False	False	True	True	True	1	Spain	unknown	29.79608982857143	-14.982126909061764
