	Unnamed: 0	_id	pos_processed_news	news_table_id	id	arquivo_hash	news_link	news_site_date	news_site_title	news_site_authors	news_site_text	search_newspaper	title_len	arquivo_date	feminicidio	violencia_domestica	violencia_sexual	assedio_sexual	mulheres_assassinadas	search_keywords	title_countains_keyword	feminicidio_case	country	region	lat	lon	district	cont_mad_azo	geometry
216	13126	6066f3367542fb0dd7f9ee89	6066efdd602993808cbd4623	606520a1c6f11f34e1f44a6f	IAH-20141030004239-00117-p14.arquivo.pt	875e6b7a1ac551e0078386be57f7db6e	https://arquivo.pt/noFrame/replay/20141030010022/http://www.jn.pt/PaginaInicial/Seguranca/Interior.aspx?content_id=4203917		Homem mata a tiro ex-mulher em Leiria	['Francisco Pedro']	O homicídio ocorreu num prédio da rua Álvaro Pires de Miranda, cerca das 11 horas, quando a mulher saía de casa para o restaurante em que trabalhava, na mesma rua.  A vítima, de 51 anos, deixa dois filhos maiores de idade, de relacionamento anterior.  Ao que o JN apurou, havia já um historial de violência doméstica entre o casal. O atual companheiro, desempregado, que estaria até proibido de se aproximar da vítima, não aceitava a separação.  Além da Polícia Judiciária, acorreram ao local PSP e elementos do Instituto Nacional de Emergência Médica.	jornal_noticias	8	2014-10-30 01:00:22	False	True	False	False	True	True	True	1	Portugal	Pinhal Litoral	39.7437902	-8.8071119	LEIRIA	continental	POINT (-8.807111900000001 39.7437902)
101	13119	6066f3367542fb0dd7f9ee79	6066efdd602993808cbd4613	6064acb7c6f11f34e1f3ed51	IAH-20141102221147-00081-p14.arquivo.pt	50d8909d8539ae60fc0987dea4269dec	https://arquivo.pt/noFrame/replay/20141103004829/http://www.jn.pt/PaginaInicial/Sociedade/Interior.aspx?content_id=4214524		Concentração e vigília evocam memória de mulheres assassinadas em Portugal	[]	"Em Coimbra, a vigília é promovida pelo Movimento Cívico Nós, Mulheres e está convocada para as 20 horas nas Escadas Monumentais  ""O objetivo das duas iniciativas é o mesmo, lembrar as mulheres que foram assassinadas, dar alguma visibilidade e fazer um apelo à comunidade para que se junte a nós na lembrança destas mulheres que morreram de forma tão fatídica"", disse à agência Lusa Elizabete Brasil, da UMAR.  Esta ação, juntamente com outras que se vão realizar, ""é um grito de alerta"" que pretende unir as pessoas no combate ao femicídio (uma forma de violência letal, que tem como contexto particular o alvo ser uma mulher e o agressor, o seu parceiro amoroso), disse.  Elizabete Brasil disse que, dos dados que a UMAR dispõe, não se pode dizer que há mais mortes de mulheres em Portugal. ""No âmbito do homicídio, o que vemos é que o homicídio baixa, mas o homicídio contra as mulheres, no âmbito das relações de intimidade, não"".  ""É algo que é constante e permanente na nossa sociedade. O que me parece é que nós hoje estamos mais sensíveis para isto e mais intolerantes face a esta questão"", sustentou."	jornal_noticias	10	2014-11-03 00:48:29	True	True	False	False	True	True	True	1	Portugal	Baixo Mondego	40.2109801	-8.429205699999999	COIMBRA	continental	POINT (-8.429205699999999 40.2109801)
613	13101	6066f3367542fb0dd7f9ee59	6066efdd602993808cbd45f3	606490a5c6f11f34e1f3dae0	IAH-20141107004353-00122-p14.arquivo.pt	93dc85494a9c1ccbdf3f8f78a6c9568d	https://arquivo.pt/noFrame/replay/20141107011241/http://www.jn.pt/PaginaInicial/Seguranca/Interior.aspx?content_id=4220252		Órfãos de mulher assassinada na Suíça vêm para Portugal	['Alexandre Panda']	"Na terça-feira, as crianças já se encontraram, em Interlaken, com os avós maternos, que saíram das Caldas da Rainha, para ajudar os netos. ""Em princípio, os mais novos devem regressar a Portugal com os avós mal os corpos sejam libertados para o funeral.  Leia mais na edição e-paper ou na edição impressa."	jornal_noticias	9	2014-11-07 01:12:41	False	False	False	False	True	True	True	1	Portugal	Médio Tejo	39.42232208333333	-8.738420985955061	SANTARÉM	continental	POINT (-8.738420985955061 39.42232208333333)
365	13098	6066f3367542fb0dd7f9ee56	6066efdd602993808cbd45f0	606577c3c6f11f34e1f47e4b	IAH-20141107061154-00182-p14.arquivo.pt	3a578ffad4bca76220a1e918311ed0a3	https://arquivo.pt/noFrame/replay/20141107062645/http://www.dn.pt/Inicio/interior.aspx?content_id=4191610		Homem tranquilo, de classe média, matou mulher e filha depois de passeio noturno	[]	"Era uma família normal de classe média: António Teixeira, o pai , 49 anos, técnico de informática; Fernanda, 47 anos, a mãe, funcionária num escritório de arquitetura, Inês e Joana, as duas filhas, de 16 e 13 anos, respetivamente, estudantes. Na Urbanização Encosta do Sol, em Soure (distrito de Coimbra), apenas uma família como tantas outras. O cenário de aparência banal mudou na madrugada de segunda-feira, quando António esfaqueou múltiplas vezes a mulher e as duas filhas em casa, utilizando uma faca de cozinha. O horror aconteceu apenas meia hora depois de António e Fernanda terem feito uma caminhada com um casal amigo, em Soure, para aproveitar a noite de verão, segundo soube o DN com fonte da GNR.  Aparentemente, nada na vida do casal indiciava violência doméstica: nunca houve registo de qualquer queixa-crime apresentada pela mulher ou por vizinhos e no apartamento nunca antes se tinham ouvido gritos.  ""É difícil perceber, ainda para mais quando se atacam os filhos. Pertence ao domínio da psicologia"", afirmou o major Fernandes, porta-voz do comando de Coimbra da GNR. A psicologia tenta explicar. ""Atacou com uma faca, o que é muito simbólico. A faca é um instrumento que confere grande proximidade corporal com a vítima. Poderá aqui haver antecedentes psicopatológicos"", analisa o psicólogo da Justiça Rui Abrunhosa Gonçalves.  Leia mais na edição impressa ou no e-paper do DN"	diario_noticias	13	2014-11-07 06:26:45	False	True	False	False	True	True	True	1	Portugal	Baixo Mondego	40.05986530000001	-8.553400333333334	COIMBRA	continental	POINT (-8.553400333333334 40.05986530000001)
602	13079	6066f3367542fb0dd7f9ee33	6066efdd602993808cbd45cd	60649983c6f11f34e1f3e395	IAH-20141109030407-00147-p14.arquivo.pt	9e706308277b50664e5cd1cdba5556c1	https://arquivo.pt/noFrame/replay/20141109044116/http://www.sol.pt/CRUD/anoticia/117715		Mulheres assassinadas recordadas numa concentração e vigília	[]	"Sociedade  Quatro associações de mulheres promovem hoje uma concentração em Lisboa e uma vigília em Coimbra para evocar a memória das mulheres assassinadas em Portugal, que este ano são já trinta e duas.  Esta acção ""é um grito de alerta"" que pretende unir as pessoas no combate ao femicídio  A concentração em Lisboa, marcada para as 15h00 frente à Maternidade Alfredo da Costa, foi convocada pela UMAR - União de Mulheres Alternativa e Resposta, Associação de Mulheres contra a Violência e pela Associação Portuguesa de Mulheres Juristas.  Em Coimbra, a vigília é promovida pelo Movimento Cívico Nós, Mulheres e está convocada para as 20h00 nas Escadas Monumentais  ""O objectivo das duas iniciativas é o mesmo, lembrar as mulheres que foram assassinadas, dar alguma visibilidade e fazer um apelo à comunidade para que se junte a nós na lembrança destas mulheres que morreram de forma tão fatídica"", disse à agência Lusa Elizabete Brasil, da UMAR.  Esta acção, juntamente com outras que se vão realizar, ""é um grito de alerta"" que pretende unir as pessoas no combate ao femicídio (uma forma de violência letal, que tem como contexto particular o alvo ser uma mulher e o agressor, o seu parceiro amoroso), disse.  Elizabete Brasil disse que, dos dados que a UMAR dispõe, não se pode dizer que há mais mortes de mulheres em Portugal. ""No âmbito do homicídio, o que vemos é que o homicídio baixa, mas o homicídio contra as mulheres, no âmbito das relações de intimidade, não"".  ""É algo que é constante e permanente na nossa sociedade. O que me parece é que nós hoje estamos mais sensíveis para isto e mais intolerantes face a esta questão"", sustentou.  A iniciativa de hoje pretende ""dar voz"" ao movimento de pessoas que entende que esta matéria ""tem de estar centrada na agenda política e na agenda pública e convocar todos e todos para o seu repúdio"", defendeu.  Sobre o local da iniciativa em Lisboa, Elizabete Brasil explicou que no jardim, em frente da Maternidade Alfredo da Costa, já existe uma placa evocativa às mulheres que foram assassinadas na cidade de Lisboa, colocada há dois anos pela Câmara Municipal de Lisboa.  ""Entendemos que aquele seria o local para lembrar todas as outras mulheres que também foram assassinadas no contexto das relações de intimidade e familiares próximas"", sublinhou.  Lusa/SOL"	sol2	7	2014-11-09 04:41:16	True	True	False	False	True	True	True	1	Portugal	West	39.138767292857146	-8.945905958367574	LISBOA	continental	POINT (-8.945905958367574 39.13876729285715)
627	13031	6066f3367542fb0dd7f9eda6	6066efdd602993808cbd4540	6065ab3bc6f11f34e1f4a560	IAH-20141120180147-00006-p22.arquivo.pt	d6af6c56ec69066fb4795965cc104df4	https://arquivo.pt/noFrame/replay/20141120204510/http://www.dn.pt/inicio/portugal/interior.aspx?content_id=4251936&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+DN-Portugal+%28DN+-+Portugal%29		Pena de 21 anos de prisão para homem que matou ex-namorada e escondeu o corpo	[]	O Tribunal Judicial de Braga condenou hoje a 21 anos de prisão um jovem acusado de matar a ex-namorada e de esconder o cadáver no forno de uma serração desativada, em outubro de 2013.  O arguido, de 21 anos, foi condenado pelos crimes de homicídio qualificado e profanação de cadáver.  O corpo só seria encontrado três meses depois do crime, atado de pés e mãos, no forno de uma antiga fábrica situada a 800 metros da casa do arguido, em Santa Lucrécia de Algeriz, Braga.	diario_noticias	16	2014-11-20 20:45:10	False	False	False	False	True	True	True	1	Portugal	Cávado	41.571570799999996	-8.40024095	BRAGA	continental	POINT (-8.400240950000001 41.5715708)
124	13003	6066f3367542fb0dd7f9ed62	6066efdd602993808cbd44fc	60648f49c6f11f34e1f3d80e	IAH-20141126014229-00126-p22.arquivo.pt	b8adadebbf5a4c89933f4c34bde5433e	https://arquivo.pt/noFrame/replay/20141126024002/http://www.sol.pt/CRUD/anoticia/99139		Detido ex-namorado da brasileira assassinada em Braga	[]	Sociedade  O ex-namorado de uma jovem brasileira assassinada em Braga em Outubro de 2013 foi ontem detido pela Polícia Judiciária, por suspeitas de autoria do homicídio.  Mayara Maldonado desapareceu de Braga no dia 11 de Outubro de 2013, tendo o sido o seu cadáver encontrado a 11 de Janeiro, numa serração abandonada, em Santa Lucrécia de Algeriz, situada a menos de um quilómetro da residência do ex-namorado, com o corpo num adiantado estado de decomposição, apresentando-se atados as mãos e os pés.  Pedro Vieira, de 20 anos, solteiro, empregado de um stande de automóveis, natural e residente na freguesia de Santa Lucrécia de Algeriz, em Braga, deverá ser apresentado hoje à tarde ao juiz de instrução criminal de Braga, António Luís Fernandes. Segundo o SOL apurou, o suspeito, em declarações prestadas esta manhã à Polícia Judiciária de Braga, negou ter assassinado Mayara Maldonado.  O jovem, detido ontem pela Brigada de Homicídios da Polícia Judiciária de Braga, tinha sido ouvido já como testemunha aquando do desaparecimento da antiga namorada, mas na ocasião negou qualquer envolvimento no caso.  Entretanto, tudo indica tratar-se de um homicídio com motivações passionais, já que em causa estarão, alegadamente, ciúmes por Pedro Vieira, em relação a um novo namorado de Mayara, um jovem de nome Fábio Lúcio, residente em Canidelo, Vila Nova de Gaia.  Pedro Vieira já era suspeito por ter agredido a vítima, Mayara Maldonado, em Maio de 2013, tendo-lhe partido o telemóvel. Segundo as informações policiais recolhidas hoje pelo SOL, no dia do desaparecimento de Mayara, Pedro Vieira foi visto com Mayara, na residência daquela jovem e onde terá ido a pretexto de entregar-lhe um novo telemóvel.  Mayara Maldonado, de 20 anos, brasileira, estava desaparecida desde 11 de Outubro de 2013, da cidade dos arcebispos, onde estudava, na Escola Profissional de Braga, mas dedicava-se também ao alterne num clube nocturno situado em Ribeirão (Vila Nova de Famalicão), após ter estado em mais duas casas do género, uma também em Ribeirão e a outra em Palmeira (Braga).  A mãe, Alessandra Garcia Maldonado, ausentara-se de Portugal há dois anos, voltando para o Brasil, mas Mayara ficou em Braga a viver num apartamento, na zona do Feira Nova, para estudar na Escola Profissional de Braga e depois na Universidade do Minho.  Sexta-feira à tarde será celebrada uma missa na Sé Catedral de Braga, em memória de Mayara Maldonado, enquanto a mãe e o padrasto, Elias Lino, estão a recolher donativos através das redes sociais, a fim de cremar e depois transladar o cadáver para o Brasil. Há duas contas bancárias para esse efeito, uma em Portugal e a outra no Brasil, segundo referiram ao SOL os familiares da vítima, natural de Ji-Paraná, no Estado de Rondônia.  online@sol.pt	sol2	8	2014-11-26 02:40:02	False	False	False	False	True	True	True	1	Portugal	Área Metropolitana do Porto	41.35087222307693	-8.45076431457039	PORTO	continental	POINT (-8.450764314570391 41.35087222307693)
242	12850	6066f3367542fb0dd7f9ec30	6066efdd602993808cbd43ca	60655333c6f11f34e1f469a7	IAH-20150126221612-00073-p22.arquivo.pt	c985e64149b5527e19a08c6ec6456d32	https://arquivo.pt/noFrame/replay/20150127005711/http://www.jn.pt/PaginaInicial/Seguranca/Interior.aspx?content_id=4360899		Homem mata mulher a tiro e suicida-se em Lamego	['Global Media Group']	"Um homem terá morto uma mulher com uma arma de fogo, junto a uma rotunda que vai para o Centro de Inspeções, suicidando-se de seguida, descreveu.  A fonte revelou ainda que se trata de um casal com idades na casa dos 50 anos, que ""estaria em processo de divórcio"".  A investigação passou para a alçada da Polícia Judiciária de Vila Real."	jornal_noticias	10	2015-01-27 00:57:11	False	False	False	False	True	True	True	1	Portugal	Douro	41.0717403	-7.814995487505706	VISEU	continental	POINT (-7.814995487505706 41.0717403)
254	12818	6066f3367542fb0dd7f9ebf1	6066efdd602993808cbd438b	6064c2e2c6f11f34e1f3fe41	IAH-20150212000136-00129-p22.arquivo.pt	bbb0a86c6831ee9bddd6fe5455892168	https://arquivo.pt/noFrame/replay/20150212035613/http://www.publico.pt/sociedade/noticia/homem-mata-mulher-e-suicidase-em-lamego-1683278		Homem mata mulher durante processo de divórcio	['Pedro Sales Dias']	Um homem matou na tarde deste sábado uma mulher a tiro em plena via pública na cidade de Lamego, no Distrito de Viseu, suicidando-se de seguida com a mesma arma, confirmou ao PÚBLICO fonte da PSP que esteve no local com uma patrulha. Terá sido um transeunte que deu o alerto pelas 13h50 às autoridades.  Os disparos, com um revólver, ocorreram na Estrada Nacional 226, junto à rotunda próxima do centro de inspecção de automóveis. Quando foi atingida, a mulher, de 60 anos, realizava uma habitual caminhada naquela zona onde vivia. Vítima e agressores estariam em processo de divórcio e já viviam separados.  O homem, de 61 anos, terá planeado interceptar naquele local a ex-companheira, acrescentou fonte policial adiantando que um das opções em investigação é a de que o suspeito terá agido motivado por divergências quanto a partilhas de bens.  O caso foi entregue à Polícia Judiciária de Vila Real, contudo, logo que sejam reunidos indícios suficientes sobre a autoria do crime, o Ministério Público deverá arquivar o inquérito uma vez que a responsabilidade criminal extingue-se com a morte do arguido.  Inspectores daquele departamento da PJ deslocaram-se este sábado ao local e recolheram indícios que podem eventualmente vir a ajudar nas conclusões da investigação.  Uma viatura médica do Instituto Nacional de Emergência Médica esteve no local, tendo um clínico confirmado os óbitos. Foi, porém, necessário aguardar pela chegada do delegado de saúde e da procuradora do Ministério Público no sentido de obter autorização para remover os cadáveres do local. Tal só sucedeu já pelas 17h00, segundo fonte policial.  Na última década, morreram 398 mulheres vítimas de agressões em contexto de violência doméstica em Portugal, segundo o último relatório do Observatório de Mulheres Assassinadas da União Mulheres Alternativa e Resposta.  Em 2014 morreram 42 mulheres neste âmbito. Um balanço ligeiramente superior ao registado em 2013, ano em que morreram 37 mulheres. Os ciúmes (20%) e a circunstância de o agressor não aceitar a separação (10%) são os principais motivos apontados pelo observatório que analisou com detalhe os casos que foram notícia em 2014.    Notícia actualizada às 21h08	publico	7	2015-02-12 03:56:13	False	True	False	False	True	True	True	1	Portugal	Viseu Dão-Lafões	40.92020120000001	-7.872350148482335	VISEU	continental	POINT (-7.872350148482335 40.92020120000001)
376	12798	6066f3367542fb0dd7f9ebcc	6066efdd602993808cbd4366	6064ca39c6f11f34e1f40163	IAH-20150302232742-00095-p22.arquivo.pt	9a329f566d4f8922940a557f0d8b77cb	https://arquivo.pt/noFrame/replay/20150303010416/http://www.dn.pt/inicio/portugal/interior.aspx?content_id=4429435&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+DN-Portugal+%28DN+-+Portugal%29		Idoso mata mulher e suicida-se em Sever do Vouga	['Global Media Group']	Uma mulher de cerca de 80 anos foi morta pelo marido na madrugada desta segunda-feira, em casa, em Rocas do Vouga, concelho de Server do Vouga. O homem suicidou-se em seguida, segundo disse ao DN fonte do Comando Distrital de Operações de Socorro de Aveiro.  Segundo fonte dos Bombeiros, a mulher estaria a dormir quando foi atingida com um tiro de caçadeira na cabeça. O homem foi encontrado morto, sentado numa cadeira, também com um tido de caçadeira na cabeça.  O alerta chegou aos bombeiros às 05:50 e o crime ocorreu na residência do casal. A GNR tomou conta da ocorrência e passou o caso à Polícia Judiciária.  No local, estão os Bombeiros de Sever do Vouga para proceder ao levantamento dos corpos que vão ser transportados para o Gabinete Médico-Legal de Aveiro.	diario_noticias	10	2015-03-03 01:04:16	False	False	False	False	True	True	True	1	Portugal	Baixo Vouga	40.7462056	-8.357502799999999	AVEIRO	continental	POINT (-8.357502799999999 40.7462056)
532	12695	6066f3367542fb0dd7f9eac3	6066efdd602993808cbd425d	6065b810c6f11f34e1f4ad95	IAH-20150412233342-00104-p22.arquivo.pt	75c1d67c206f32cc21eeb23effb7339b	https://arquivo.pt/noFrame/replay/20150413040141/http://www.dn.pt/inicio/portugal/interior.aspx?content_id=3975889		Matou mulher na noite de Sto António e inventou doença	['Global Media Group']	O idoso terá asfixiado a mulher na quinta-feira à noite. Depois esperou algum tempo até chamar a emergência médica. Quando o socorro chegou, o homem terá contado que a mulher estava a ver as marchas populares na televisão quando se sentiu mal, segundo noticiou hoje o Correio da Manhã.  A Polícia Judiciária comunicou esta terça-feira que deteve o homem e que o suspeito está indiciado pela prática de um crime de homicídio qualificado. Incorre numa pena de 12 a 25 anos de prisão.  Os factos ocorreram na cidade de Santarém, na noite da passada quinta-feira, na residência em que o presumível autor e a vítima, sua esposa, de 65 anos de idade, coabitavam.  A investigação apurou que o presumível autor terá provocado a morte por asfixia, tendo, algum tempo após a prática dos factos, alertado a emergência médica, fazendo crer que a vítima tinha sido acometida de doença súbita e inesperada, segundo a PJ.  O detido vai ser presente esta terça-feira a primeiro interrogatório judicial para aplicação de medidas de coação processual adequadas.	diario_noticias	10	2015-04-13 04:01:41	False	False	False	False	True	True	True	1	Portugal	Lezíria do Tejo	39.236363700000005	-8.686708099999999	SANTARÉM	continental	POINT (-8.686708099999999 39.23636370000001)
217	12694	6066f3367542fb0dd7f9eac2	6066efdd602993808cbd425c	60651d18c6f11f34e1f4470a	IAH-20150413000357-00114-p22.arquivo.pt	9591e675d7908a10a39cda46e8e766bf	https://arquivo.pt/noFrame/replay/20150413040201/http://www.dn.pt/inicio/portugal/interior.aspx?content_id=3938717&seccao=Centro&page=-1		Homem mata companheira à facada no interior de clínica	['Global Media Group']	O crime terá ocorrido, pelas 10.00, numa clínica dentária, localizada na Rua Augusta, no centro de Lisboa. O agressor, de 39 anos, é marido da vítima. Foi detido no local pela PSP e será entregue à Polícia Judiciária (PJ) que está a investigar o caso.  De acordo com o INEM os serviços de emergência receberam a chamada de apelo ao socorro cerca das 10.00, para uma situação de agressão por arma branca, nomeadamente um múltiplo esfaqueamento no tórax e braços.  À chegada da ambulância, a vítima encontrava-se em paragem cardiorrespiratória pelo que lhe foram realizadas manobras de suporte básico de vida com desfibrilhador.  Posteriormente, aquando da chegada da equipa médica da viatura de emergência (VMER), proveniente do Hospital Francisco Xavier, foram novamente ministradas manobras avançadas, que não tiveram sucesso e foi registado o óbito no local.  Segundo o INEM, e uma vez que estavam no local várias testemunhas que assistiram ao incidente, os médicos decidiram acionar a presença de uma unidade móvel de intervenção psicológica de emergência para o local.  O incidente ocorreu na Rua Augusta, em Lisboa, embora o INEM não tenha confirmado se ocorreram na rua ou em alguma habitação.  Fonte policial adiantou à agência Lusa que o suspeito, de 39 anos, é o companheiro da vítima, ambos de nacionalidade brasileira.	diario_noticias	9	2015-04-13 04:02:01	False	False	False	False	True	True	True	1	Portugal	Grande Lisboa	38.707750700000005	-9.1365919	LISBOA	continental	POINT (-9.136591900000001 38.70775070000001)
269	12683	6066f3367542fb0dd7f9eab0	6066efdd602993808cbd424a	60651188c6f11f34e1f43ec9	IAH-20150417042008-00176-p22.arquivo.pt	f391bce8429a730a2941448ec5cbdc82	https://arquivo.pt/noFrame/replay/20150417053400/http://www.publico.pt/sociedade/noticia/homem-mata-mulher-e-suicidase-em-coimbra-1688487		Homem mata mulher e suicida-se em Coimbra	[]	"Um casal de idosos foi encontrado neste domingo morto a tiro, numa pensão no centro de Coimbra. Tratou-se de um homicídio seguido de suicídio levado a cabo por um homem que, segundo fonte da Polícia Judiciária (PJ), que está a investigar o caso, sofria de ""alguma instabilidade emocional"", noticiou a Lusa.  ""O senhor terá matado a esposa e suicidou-se de seguida"", disse à agência Lusa fonte da PJ. As motivações do crime estarão relacionadas ""com alguma instabilidade emocional"" do homem: ""Era alguém instável e essa instabilidade terá levado a este acto.""  Segundo a mesma fonte, os corpos foram encontrados pela PSP de Coimbra, cerca das 9h15, depois da filha do casal ter encontrado a mãe deitada no chão da casa, já morta, e ter dado o alerta.  O caso verificou-se nas instalações de uma antiga pensão, que actualmente serviam de domicílio ao casal de idosos, cujas idades se situam, segundo a polícia, entre os 75 e 80 anos. Os corpos foram transportados para o Instituto Nacional de Medicina Legal de Coimbra no âmbito das formalidades e averiguações em curso.  Esta é, pelo menos, a sétima situação de morte por violência doméstica a ser noticiada este ano. Houve casos em Sintra, Setúbal, Lamego, Amarante, Sever do Vouga e o último no Seixal. Em seis destas sete situações, os homicidas também se suicidaram depois de terem matado as mulheres ou ex-mulheres.  Dois crimes aconteceram ainda na semana passada. Uma mulher de 29 anos foi encontrada morta, a 3 de Março, na sua residência em Santa Marta do Pinhal, no Seixal. O marido suicidou-se depois na ponte 25 de Abril. Fonte da PJ adiantou, na altura, ao PÚBLICO que o casal estaria a passar por graves dificuldades relacionadas com o pagamento de dívidas, tendo até um automóvel penhorado. A mulher foi atingida por vários golpes de uma faca de cozinha.  Na madrugada de 2 de Março foi a vez de um homem, com mais de 80 anos, ter matado a mulher com um tiro de caçadeira enquanto esta dormia, em Sever do Vouga. O homem telefonou depois a um filho dando conta de que acabara de matar a mãe, com 76 anos, e suicidou-se de seguida.  O casal vivia da agricultura e não estava referenciado por qualquer episódio de violência. Os bombeiros encontraram a mulher ainda na cama e o homem já morto sentado numa cadeira.  No final de Janeiro, a Guarda Nacional Republicana deu conta da situação de um outro homem de 69 anos que matou a mulher, de 67, em Mancelos, Amarante. O homem suicidou-se algum tempo depois. Foi o próprio quem ligou às autoridades a comunicar que tinha matado a mulher e que iria suicidar-se.  Quando a patrulha chegou à habitação, no lugar do Pidre, encontrou a mulher morta, com ferimentos na cabeça e no pescoço. O homem foi encontrado, enforcado, num anexo da habitação. A GNR disse que não havia registos de violência doméstica no casal desde 2007. A Lusa deu conta, na altura, de que o motivo do crime e suicídio teria a ver com o facto de ambos os elementos do casal sofrerem de cancro.  No caso de Lamego, o homem matou a tiro a mulher em plena rua, suicidando-se de seguida com a mesma arma. Terá sido um transeunte que deu o alerta às autoridades. Já viviam separados e poderão ter estado em causa divergências quanto à partilha de bens.  Uma outra mulher foi assassinada a 22 de Janeiro, na casa onde residia, em Setúbal, alegadamente pelo marido. A vítima tinha 52 anos era funcionária da Câmara Municipal de Setúbal. O suspeito do crime de homicídio é o marido, de 53 anos, bancário reformado. A PSP informou na altura que a funcionária tinha apresentado denúncia por violência doméstica.  O ano de 2015 começou com a história de dois idosos encontrados mortos dentro de casa, em Sintra. A idosa de 84 anos, que sofria de Alzheimer, terá sido estrangulada pelo marido, noticiou a 23 de Janeiro o Correio da Manhã. Tudo indica que foi morta pelo marido, de 77 anos, que se suicidou na residência onde viviam os dois.  Na última década, morreram 398 mulheres vítimas de agressões em contexto de violência doméstica em Portugal, segundo o último relatório do Observatório de Mulheres Assassinadas da União Mulheres Alternativa e Resposta (UMAR). Os ciúmes (20%) e a circunstância de o agressor não aceitar a separação (10%) são os principais motivos apontados pelo observatório.  Só em 2014 morreram 42 mulheres, de acordo com a UMAR, um balanço ligeiramente superior ao registado em 2013, ano em que morreram 37 mulheres. Na evolução da última década destaca-se o ano de 2008, quando o número de mortes subiu para 46. Porém, a média por ano manteve-se.  Notícia actualizada e acrescentada às 17h31"	publico	8	2015-04-17 05:34:00	False	True	False	False	True	True	True	1	Portugal	Médio Tejo	39.74519129375001	-8.649064624131945	SANTARÉM	continental	POINT (-8.649064624131945 39.74519129375001)
252	12676	6066f3367542fb0dd7f9eaa4	6066efdd602993808cbd423e	6064d685c6f11f34e1f41436	IAH-20150419170148-00023-p22.arquivo.pt	676ea22f6c26d078082cd77e005497d4	https://arquivo.pt/noFrame/replay/20150419231127/http://www.jn.pt/PaginaInicial/Justica/Interior.aspx?content_id=4517672		Homem mata mulher doente terminal em Matosinhos	['Global Media Group']	O homem foi encaminhado para o Hospital de São João, no Porto.  O caso está agora entregue à Polícia Judiciária.	jornal_noticias	7	2015-04-19 23:11:27	False	False	False	False	True	True	True	1	Portugal	Área Metropolitana do Porto	41.16506629999999	-8.6464941	PORTO	continental	POINT (-8.6464941 41.16506629999999)
555	12672	6066f3367542fb0dd7f9ea99	6066efdd602993808cbd4233	6064e232c6f11f34e1f41e9d	IAH-20150422213417-00086-p22.arquivo.pt	e6f216f6deb8f3ef808dcb69d1962cd7	https://arquivo.pt/noFrame/replay/20150422233924/http://www.jn.pt/PaginaInicial/Justica/Interior.aspx?content_id=4518587		Morreu homem que matou mulher em Matosinhos	['Global Media Group', 'Reis Pinto']	as mais vistas do dia as mais vistas da semana as mais vistas do mês as mais vistas do ano as mais vistas de sempre	jornal_noticias	7	2015-04-22 23:39:24	False	False	False	False	True	True	True	1	Portugal	Área Metropolitana do Porto	41.180681400000005	-8.682199800000001	PORTO	continental	POINT (-8.682199800000001 41.1806814)
202	12619	6066f3367542fb0dd7f9ea14	6066efdd602993808cbd41ae	6064ca36c6f11f34e1f4015d	IAH-20150516032621-74792-p13.arquivo.pt	1d6a9462528074a08cb7f83cd261c0f8	https://arquivo.pt/noFrame/replay/20150516034304/http://www.dn.pt/inicio/portugal/interior.aspx?content_id=4517872&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+DN-Ultimas+%28DN+-+Ultimas%29		Homem de 73 anos mata mulher doente terminal em Matosinhos	['Global Media Group']	Um homem de 73 anos matou hoje, em Matosinhos, a mulher que se encontrava em fase terminal de doença, disse à Lusa a PSP do Porto.  O homicídio terá ocorrido pelas 15:00 na Rua Silva Pinheiro, após o que o homem terá tentado cometer suicídio com a mesma arma de fogo que usou contra a vítima, informou a mesma fonte.  O homem foi encaminhado para o Hospital de São João, no Porto.  O caso está agora entregue à Polícia Judiciária.	diario_noticias	10	2015-05-16 03:43:04	False	False	False	False	True	True	True	1	Portugal	Área Metropolitana do Porto	41.17027133333333	-8.658396	PORTO	continental	POINT (-8.658396 41.17027133333333)
360	12553	6066f3367542fb0dd7f9e9a7	6066efdd602993808cbd4141	6065b030c6f11f34e1f4a867	IAH-20150604033133-00229-p22.arquivo.pt	451e1bb347cd191097b080f131210de7	https://arquivo.pt/noFrame/replay/20150604073638/http://visao.sapo.pt/homem-que-matou-namorada-a-murro-e-pontape-condenado-a-pena-maxima-em-evora=f821651		Homem que matou namorada a murro e pontapé condenado à pena máxima em Évora	['Visão - Impresa Publishing S.A.']	Évora, 03 jun (Lusa) - O Tribunal de Évora condenou hoje à pena máxima de 25 anos de prisão um homem, de 32 anos, acusado de ter matado a namorada a murro e pontapé, em maio de 2014, na cidade alentejana.  Na leitura do acórdão, o tribunal deu como provados os crimes de que o arguido estava acusado, homicídio qualificado e violação.  Segundo o acórdão do coletivo de juízes que julgou o caso, o homem, imigrante brasileiro, foi condenado, em cúmulo jurídico, a uma pena única de 25 anos de prisão efetiva.	visao	14	2015-06-04 07:36:38	False	False	True	False	True	True	True	1	Portugal	Alentejo Central	38.5707742	-7.9092808	ÉVORA	continental	POINT (-7.9092808 38.5707742)
